ServerName,FQDN,Status,Name,StartName,StartMode,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSOLAP$AIFMD,NT Service\MSOLAP$AIFMD,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSOLAP$AIFMD"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSOLAP$MI_SIT,adcfs\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSOLAP$MI_SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSOLAP$MI_TST,adcfs\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSOLAP$MI_TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSOLAP$SIT,NT Service\MSOLAP$SIT,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSOLAP$SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSOLAP$TST,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSOLAP$TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQL$MI_SIT,adcfs\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQL$MI_SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQL$MI_TST,adcfs\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQL$MI_TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQL$SIT,NT Service\MSSQL$SIT,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQL$SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQL$TST,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQL$TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$AIFMD,NT Service\MSSQLFDLauncher$AIFMD,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$MI_SIT,NT Service\MSSQLFDLauncher$MI_SIT,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$MI_TST,NT Service\MSSQLFDLauncher$MI_TST,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$SIT,NT Service\MSSQLFDLauncher$SIT,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$TST,NT Service\MSSQLFDLauncher$TST,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""MSSQLServerOLAPService"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer$AIFMD,NT Service\ReportServer$AIFMD,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer$AIFMD"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer$MI_SIT,NT Service\ReportServer$MI_SIT,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer$MI_SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer$MI_TST,NT Service\ReportServer$MI_TST,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer$MI_TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer$SIT,NT Service\ReportServer$SIT,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer$SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,ReportServer$TST,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""ReportServer$TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLAgent$AIFMD,NT Service\SQLAgent$AIFMD,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLAgent$MI_SIT,adcfs\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""SQLAgent$MI_SIT"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLAgent$MI_TST,ADCFS\svcSQL,Auto,"sc \\SITBCKSTPSQL01.adcfs.capita.co.uk start ""SQLAgent$MI_TST"""
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLAgent$SIT,NT Service\SQLAgent$SIT,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLAgent$TST,ADCFS\svcSQL,Manual,
SITBCKSTPSQL01,SITBCKSTPSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Manual,
SITBCKUVSAPP01,SITBCKUVSAPP01.adcfs.capita.co.uk,Online,CommService_UTOSIT7_StatPro,adcfs\SVCUVSCHEDSIT,Disabled,
SITBCKUVSAPP01,SITBCKUVSAPP01.adcfs.capita.co.uk,Online,UVSchedulerService_UTOSIT7_StatPro,SVCUVSCHEDSIT@adcfs.capita.co.uk,Disabled,
SITLDSCFGAPP01,SITLDSCFGAPP01.adcfs.capita.co.uk,Online,GPH_BloombergService,ADCFS\Svc_GPHBMBERG_SIT,Auto,"sc \\SITLDSCFGAPP01.adcfs.capita.co.uk start ""GPH_BloombergService"""
SITLDSCFGAPP01,SITLDSCFGAPP01.adcfs.capita.co.uk,Online,GPH_CharlesRiverService,ADCFS\Svc_GPHBMBERG_SIT,Auto,"sc \\SITLDSCFGAPP01.adcfs.capita.co.uk start ""GPH_CharlesRiverService"""
SITLDSCFGAPP01,SITLDSCFGAPP01.adcfs.capita.co.uk,Online,GPH_DataIntegrationService,ADCFS\Svc_GPHBMBERG_SIT,Manual,
STGDGLMANACT01,STGDGLMANACT01.adcfs.capita.co.uk,Online,ASCService,Svc_ActEmx_UAT@adcfs.capita.co.uk,Auto,"sc \\STGDGLMANACT01.adcfs.capita.co.uk start ""ASCService"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MsDtsServer110,NT Service\MsDtsServer110,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MsDtsServer110"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSOLAP$APPLICATION,NT Service\MSOLAP$APPLICATION,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSOLAP$APPLICATION"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSOLAP$DATAWAREHOUSE,NT Service\MSOLAP$DATAWAREHOUSE,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSOLAP$DATAWAREHOUSE"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSOLAP$STAGING,NT Service\MSOLAP$STAGING,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSOLAP$STAGING"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQL$APPLICATION,NT Service\MSSQL$APPLICATION,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSSQL$APPLICATION"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQL$DATAWAREHOUSE,ADCFS\SVC_AIFMD_SSIS_TST,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSSQL$DATAWAREHOUSE"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQL$STAGING,NT Service\MSSQL$STAGING,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSSQL$STAGING"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$APPLICATION,NT Service\MSSQLFDLauncher$APPLICATION,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$DATAWAREHOUSE,NT Service\MSSQLFDLauncher$DATAWAREHOUSE,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$STAGING,NT Service\MSSQLFDLauncher$STAGING,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,NT Service\MSSQLSERVER,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,NT Service\MSSQLServerOLAPService,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""MSSQLServerOLAPService"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,ReportServer,NT Service\ReportServer,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""ReportServer"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,ReportServer$APPLICATION,NT Service\ReportServer$APPLICATION,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""ReportServer$APPLICATION"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,ReportServer$DATAWAREHOUSE,NT Service\ReportServer$DATAWAREHOUSE,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""ReportServer$DATAWAREHOUSE"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,ReportServer$STAGING,NT Service\ReportServer$STAGING,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""ReportServer$STAGING"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,SQLAgent$APPLICATION,NT Service\SQLAgent$APPLICATION,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,SQLAgent$DATAWAREHOUSE,ADCFS\SVC_AIFMD_SSIS_TST,Auto,"sc \\TSTBCKAIFSQL01.adcfs.capita.co.uk start ""SQLAgent$DATAWAREHOUSE"""
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,SQLAgent$STAGING,NT Service\SQLAgent$STAGING,Manual,
TSTBCKAIFSQL01,TSTBCKAIFSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\SVC_AIFMD_SSIS_TST,Manual,
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$BizTalk_DefaultSendHost,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$BizTalk_DefaultSendHost"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$BizTalk_Tracking,ADCFS\SRVFAR_BZTTS2_tracki,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$BizTalk_Tracking"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$BizTalkServerApplication,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$BizTalkServerApplication"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$CharlesRiver_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$CharlesRiver_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$CharlesRiver_Receive,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$CharlesRiver_Receive"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$CharlesRiver_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$CharlesRiver_Send"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$CharlesRiver_Wcf,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$CharlesRiver_Wcf"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Default_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Default_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Receive,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Receive"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Receive_FTP,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Receive_FTP"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Send"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Receive,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Receive"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Receive_FTP,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Receive_FTP"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Send"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Trades_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Trades_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IFTP_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Receive,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IFTP_Receive"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IFTP_ReceiveSQL,ADCFS\SRVFAR_BZTTS2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IFTP_ReceiveSQL"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IFTP_Send"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IntegrationServices_Process,ADCFS\SRVFAR_BZTDISSIT_pr,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IntegrationServices_Process"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IntegrationServices_Receive,ADCFS\SRVFAR_BZTDISSIT_rc,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IntegrationServices_Receive"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IntegrationServices_ReceiveSQL,ADCFS\SRVFAR_BZTDISSIT_rc,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IntegrationServices_ReceiveSQL"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,BTSSvc$IntegrationServices_Send,ADCFS\SRVFAR_BZTDISSIT_sn,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""BTSSvc$IntegrationServices_Send"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,Capita.CharlesRiver.Sungard.IOE.PullDataService,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""Capita.CharlesRiver.Sungard.IOE.PullDataService"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,ENTSSO,ADCFS\SRVFAR_BZTTS2_sso_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""ENTSSO"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,RuleEngineUpdateService,ADCFS\SRVFAR_BZTTS2_rules,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""RuleEngineUpdateService"""
TSTBCKBZTAPP01,TSTBCKBZTAPP01.adcfs.capita.co.uk,Online,Sungard InvestOne Service Host,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP01.adcfs.capita.co.uk start ""Sungard InvestOne Service Host"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$BizTalkServerApplication,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$BizTalkServerApplication"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$BizTalk_DefaultSendHost,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$BizTalk_DefaultSendHost"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$BizTalk_DefaultSendHost_SMTP,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$BizTalk_DefaultSendHost_SMTP"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$BizTalk_Tracking,ADCFS\SRVFAR_BZTTS2_tracki,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$BizTalk_Tracking"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$DeploymentTestProcessHost,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$DeploymentTestProcessHost"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$DeploymentTestRcvHost,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$DeploymentTestRcvHost"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$DeploymentTestSndHost,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$DeploymentTestSndHost"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Default_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Default_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Receive,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Receive"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Receive_FTP,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Receive_FTP"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Prices_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Prices_Send"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Receive,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Receive"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Receive_FTP,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Receive_FTP"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_StaticData_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_StaticData_Send"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$FundAccounting_Trades_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$FundAccounting_Trades_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Process,ADCFS\SRVFAR_BZTTS2_proces,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$IFTP_Process"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Receive,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$IFTP_Receive"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$IFTP_ReceiveSQL,ADCFS\srvfar_bztts2_rcv_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$IFTP_ReceiveSQL"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,BTSSvc$IFTP_Send,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""BTSSvc$IFTP_Send"""
TSTBCKBZTAPP02,TSTBCKBZTAPP02.adcfs.capita.co.uk,Online,Capita.CharlesRiver.Sungard.IOE.PullDataService,ADCFS\SRVFAR_BZTTS2_snd_sa,Auto,"sc \\TSTBCKBZTAPP02.adcfs.capita.co.uk start ""Capita.CharlesRiver.Sungard.IOE.PullDataService"""
